result,desc
1928.jpg,"새로운 일을 시작하기에 좋은 날입니다. 의욕도 앞서고 운도 좋습니다. 구직중인 분이라면 직업을 찾을 수도 있고, 사업 구상중이라면 시작을 하면 됩니다. 그러나 시작하기에 좋다고 해서 결과도 무조건 좋을 것이라는 생각은 금물입니다. 이제 시작인 만큼 앞으로 갈길이 멀고 험할 수 있습니다. 뒷감당에 자신이 없다면 아예 시작도 안하는 것이 오히려 현명한 판단이 될 수도 있을 것입니다.금전운은 일시적으로 좋아지겠습니다. 뜻하지 않은 곳에서 돈이 들어올 수 있습니다."
1929.jpg,겉으로는 사업이 잘 진행되는 것 같지만 속으로 곪아가고 있을 수 있습니다. 너무 늦기전에 내부를 다시 점검하는 시간을 갖어야 할 것입니다. 또한 시작한지 얼마 안되어서 부터 문제점이 드러날 것입니다. 금전적으로도 일시적으로 막힐 수 있는 날입니다. 섣불리 큰 돈을 벌 욕심을 낸 것은 아닌지요? 좀더 차분하게 끌고 가려는 마음을 먹어야 할 것입니다. 당장만 돈이 벌리길 급급해하는 것은 오래 못가는 지름길 일것입니다.
1930.jpg,"새출발을 하기에 좋은 날입니다. 외국에 나가기도 적당한 때이고, 이직을 하거나 이사를 하는 것도 아주 좋습니다. 그러나 이동을 하는데 필요한 것이 돈이기에오히려 금전운은 좋지 않을 수 있습니다. 오늘은 지출을 하는 날이지 모이는 날은 아닙니다. 그래도 운 자체는 좋으니 희망을 가지고 새롭게 시작을 하신다면 반드시 좋은 결과를 가져올 수 있을 것입니다."
1931.jpg,"사업운이 막히는 날입니다. 다니던 직장을 관둘 수도 있습니다. 그동안 속으로 곪아왔던 문제들이 터지기 때문입니다. 임시방편으로 겉으로 드러난 문제만 막으려다간 나중에 일이 더 커질 수 있을 것입니다. 힘들더라도 문제의 근본적인 원인을 찾아 뿌리채 뽑아야 할 것입니다. 길이 아니면 가지 말아야 할 것이고, 잘못된 길이라면 돌아가야 할 것입니다. 시간이 없다는 핑계로, 그동안 공들였던 것이 아깝단 핑계로 관두지 못하고 잡고 있는한 점점 더 힘들어지기만 할 것입니다."
1932.jpg,하던 일을 계속해야 할지 말아야 할지 혼란스러운 날입니다. 그러나 사실은 그렇게 힘든때는 아니고 어찌보면 지금이 차라리 좋은 때일 수 있습니다. 좋은 상황을 좋지 못하게 받아들이거나 만족을 모르고 항상 불만만 있는 당신이라면 어느곳에서도 어느때라도 안정되지 못한 삶을 살 것입니다. 좀더 차분하고 진득하게 자신을 성찰해 보는 시간을 갖어보시길 바랍니다. 금전운은 좋지도 나쁘지도 않은 날입니다.
1933.jpg,편안하고 모든 일이 무난하게 진행되는 날입니다. 그러나 새로운 것에 도전하는 것은 좋지 않습니다. 외국에 나간다거나 이동을 하려 했다면 잘 되지 않을 것입니다. 새로운 변화를 주는 때가 아니라 그동안 해왔던 일들을 꾸준히 지켜나가는 때입니다. 지루하고 답답하게 느껴질 수도 있지만 사실은 하늘에 태양이 밝게 떠 있어서 당신을 지켜주고 있는 때입니다. 무탈함 자체가 행복이라는 것을 느낄 수 있다면 훨씬 더 행복한 하루가 될 것입니다.
1934.jpg,"이동수가 있습니다. 직장이동을 해도 좋고 , 외국에 나가는 것도 좋습니다. 새롭게 사업을 벌려도 괜찮은 날입니다. 이런 기회는 언제나 오는 것이 아니기 때문에 지체하지 말고 잡으시는 것이 좋습니다. 계획하고 있던 일들을 실행에 옮겨 보시기 바랍니다. 단, 현실적으로 가능한 일인지를 다시한번 신중하게 판단하시고 미래까지 끌고 갈 책임감이 있는지도 확인 해야 할 것입니다."
1935.jpg,새로운 시도를 해보려는 마음이 들기도 하지만 오늘은 변화를 주기에는 부적절한 날입니다. 만약 억지로 새로운 일을 한다면 오래가지 못할 것입니다. 아직은 때가 아니기도 하지만 적성에 맞지 않는 일을 섣부르게 시작했기 때문이기도 합니다. 감정적으로 하면 좋을 듯 하여 결정하는 것은 결과가 좋지 않을 수 밖에 없을 것입니다. 조급함을 버리고 다음날 다시한번 생각해 보시기 바랍니다.
1936.jpg,"움직이기에 아주 좋은 날입니다. 직장이동을 해도 좋고 이사를 가도 좋습니다. 밝은 태양이 당신을 비춰줄 것입니다. 그렇다고 너무 들떠있어서는 안되겠지요. 좋은 때일수록 경거망동 하지 말고 나중을 생각해야 할 것입니다. 금전운은 오히려 좋지 않을 수도 있습니다. 처음에는 돈이 들어오는 것 같아서 방심하고 과소비를 할 수 있고, 과하게 투자를 할수 있기 때문입니다. 조심하시기 바랍니다."
1937.jpg,뜻하지 않게 이동수가 생기겠습니다. 신중하게 계획하지 않았는데 갑자기 제의가 들어와서 새로운 일을 벌려보려는 마음이 들 수가 있습니다. 그러나 갑작스레 벌린 일이라면 반드시 오래가지는 못할 것입니다. 태양이 하루종일 떠 있지 않듯이 잠깐의 행복으로 끝날 수 있으니 신중하게 판단하시기 바랍니다.금전운 역시 좋지 않습니다. 처음에는 돈이 들어오는 듯 하겠지만 오히려 돈이 샐 수도 있습니다. 도박이나 게임에 빠질 수도 있습니다. 조심하시기 바랍니다.
1938.jpg,열심히 살아가려 노력은 많이 하지만 생각보다 금전운이 좋아지지는 않는 날입니다. 그러나 큰 돈은 아닐지라도 일한 만큼의 댓가는 들어올 것입니다. 자신을 알고 만족하는 당신에게는 밝은 태양이 비치듯이 앞으로 미래가 밝을 것입니다. 그러나 양에 차지 않아서 답답해 하는 당신에게는 항상 불만만 가득할 것입니다. 행복과 불행은 자신안에 있습니다. 일체유심조란 말이 있듯이 행복도 불행도 당신이 만들어 가는 것이랍니다.
1939.jpg,적당하게 사업이 잘되서 적당하게 행복을 느끼는 날입니다. 그러나 앞으로 갈길이 멀고 목표한 바에는 미치지는 못하는 때입니다. 하지만 오늘 당장은 행복감을 느끼면서 쉬어가는 것도 좋을 듯 합니다. 따뜻한 태양이 당신을 비춰주니까요. 금전운 역시 적당하게 좋은 날입니다. 금전적인 행복도 중요하지만 현재 불행하지 않다는 것을 감사한다면 누구보다 더 행복할 것입니다.
1940.jpg,"문서운이 좋은 날입니다. 취업이 될 수도 있고, 합격운도 좋은 날입니다. 사업시작을 해도 무방합니다. 밝은 태양이 당신에게 비춰지는 때입니다. 행복한 한때를 보내기에 더없이 좋은 날입니다. 오늘같은 날은 잠시 축제를 즐겨도 되겠습니다."
1941.jpg,승진운이 좋습니다. 자신을 드러내는 때입니다. 관운이 좋아서 다른 사람을 누르고 최고의 자리에 앉게될 수 있습니다. 금전운 역시 좋습니다. 큰 돈이 들어올 수 있습니다.태양이 당신을 향해서 환하게 비춰주고 있습니다. 하지만 태양은 언제까지나 떠있지는 않을 것입니다. 어둠을 대비해야 합니다. 최고의 자리에 올랐다면 앞으로 내려갈일만 있을 수 있습니다. 뒷날을 생각하고 미리 준비해야 할 것입니다.
1942.jpg,공부운이 좋은 때입니다. 자격증을 따기 위해서 공부를 하거나 새로운 정보를 받아들이기에 아주 좋은 날입니다. 학생의 입장처럼 공부를 하기에는 좋지만 세상에 나가서 큰 돈을 벌거나 사업을 벌리기에는 아직은 시기상조입니다. 세상에 자신을 드러내지 말고 지금은 내실을 다져야 할 것입니다.금전운은 무난한 때입니다. 일한 만큼의 댓가는 들어오는 날입니다.
1943.jpg,성격이 예민해지고 날카로워지는 날입니다. 그동안은 참고만 지냈다면 오늘은 묵은 감정이 폭발하는 때입니다. 그러나 너무 조급하여 참지 못한다면 나중에 후회할 수도 있을 것입니다. 마음에 들지 않는 부분이나 사람과 마찰이 있다 하더라도 다시한번 더 생각한 후에 행동하셔야 할 것입니다. 금전운 역시 좋지 않은 때입니다. 투자는 금물이고 지갑에서 돈을 꺼내는 것도 안됩니다. 빨리 귀가하는 것이 가장 좋습니다.
1944.jpg,"대인관계가 좋아지는 때입니다. 마음이 편안해 지니 사람들을 이해할 여유도 생기는 것이고, 사람들에게 배려하니 역시 사람들로 부터 좋은 사람이란 소리를 듣게 될 것입니다. 금전운 역시 좋습니다. 주변사람의 도움을 받을 수 있습니다. 그러나 횡재수는 없습니다. 자기 상황에 만족한다면 더없이 행복한 때를 보낼 것입니다. 욕심을 내는 것은 오히려 화를 부를 수 있습니다."
1945.jpg,현재 하는 일이 적성에 맞지 않는 다는 것을 느끼겠습니다. 그동안 참고 잘 해왔다 해도 지금은 더이상 참고 싶지 않고 모든 것을 끝내고 싶은 마음 뿐입니다. 그러나 자칫하면 경거망동한 행동으로 후회를 불러올 수도 있습니다. 심사숙고 해서 일처리를 해야 할 것입니다. 마음에 들지 않는 부분이 있어도 겉으로 드러내지 말고 속으로 일단은 삭히는 것이 좋겠습니다.
1946.jpg,현재 하는 일이 적성에 맞지 않는 것 같아서 혼란스러워 지겠습니다. 그런데 혼란스러움을 참지 못하고 주변 사람들에게 자신의 마음을 드러내고 푸념하기에 바쁠 수 있습니다. 자칫하면 그동안 쌓아왔던 신뢰나 인간성을 한번에 무너뜨릴 수도 있겠습니다. 마음이 혼란스러울 수록 자신을 다스리고 조용히 마음 정리를 해야 할 것입니다. 금전운 역시 경거망동으로 손해볼 수 있습니다.조심하시기 바랍니다.
1947.jpg,"모든일이 편안하게 돌아가는 날입니다. 그러나 너무 변화가 없기 때문에 무덤덤하게 느낄 수 있어서 지루해 질 수 있고, 뭔가 새로운 것을 찾게 될 수 있습니다.그러나 아직은 새로운 일을 벌릴때는 아닙니다. 들판의 곡식이 익어가는 한가로운 때이지새롭게 또 다른 농사를 지을 때는 아니라는 뜻입니다. 무위자연을 느끼고 여유로운 삶을 살아보는 것이 진정한 행복일 것입니다."
1948.jpg,"현재 하는 일이 적성에도 잘 맞게 느껴지고 일의 능률도 오르는 때입니다. 금전적인 여유로움으로 행복을 느끼기 보다는 자신의 일에 만족하여 행복을 느끼는 때입니다. 이럴때 자칫 금전적인 욕심으로 다른 일에 손을 대거나 주식투자등 돈욕심을 낸다면 오히려 자존심에 상처만 낼 수도 있고, 지금의 행복을 불행으로 만들 수도 있을 것입니다. 삶의 의미를 찾는 하루가 되시길 바랍니다."
1949.jpg,"현재 하는 일이 적성에 맞지 않는 것 같아서 참기 힘든날입니다. 또한 사람들과 다툼도 생길 수 있습니다. 구설수나 관제수가 생길 수도 있습니다. 참기 힘들다 해서 자신의 감정을 있는 그대로 드러냈다가는 낭패를 볼 것입니다. 경거망동 하지 말고 참을 인(忍)자를 마음에 새기며 하루를 보내시기 바랍니다. 금전운 역시 좋지 않습니다. 손해를 볼 수도 있고, 도난을 당할 수도 있습니다. 조심하시기 바랍니다."
1950.jpg,현재 일하는 위치에서 인정을 받는 날입니다. 그동안 자존심이 상하는 일이나 구설수에 올랐었다면 오해가 풀리고 사람들과 화해하는 때입니다. 이것도 많이 참았던 사람에게만 주어지는 상일 것입니다.금전운 역시 좋은 날입니다. 큰 돈이 들어오지는 않지만 밀렸던 월급이 나온다거나 빌려준 돈을 받을 수 있습니다.
1951.jpg,"예민한 감정이 겉으로 폭발하는 날입니다. 주변 사람들과 꼬일대로 꼬여서 구설수에 오르기도 하고 심하면 관제수까지 생길 수 있습니다. 조심해야 합니다. 피해를 입어도 가해자로 오인 받을 수도 있습니다. 오늘은 되도록이면 사람들과 만나는 일을 피하고 조용히 자숙하면서 지내는 것이 가장 현명한 일일 것입니다. 금전운 역시 손해볼 수 있고, 도난을 당할 수도 있습니다."
1952.jpg,"주변 사람들에게 가볍게 보일 수 있는 날입니다. 사람들을 만만하게 본다거나 가볍게 행동한 탓이지요. 뿌린대로 거두는 격입니다. 별 생각없이 편안하게 행동했지만 상대방에게 상처를 주는 말이나 행동이 될 수도 있다는 것을 명심하시고 , 또한 그 것으로 인해 당신 역시 큰 인물이 되지 못할 수 있다는 것도 명심하신다면 큰 문제 없이 지나갈 수도 있을 것입니다. 금전운은 작은 돈은 들어오는 날입니다."
1953.jpg,대체로 만족스러운 날입니다. 하는 일도 적당하게 맞고 금전운도 적당하게 좋으니 항상 오늘만 같으면 별탈없이 인생을 살 수 있을 것입니다. 밝은 태양이 당신의 머리위를 비춰주고 있으니 말입니다. 그러나 너무 만족스러운 나머지 현재에 안주할 수도 있습니다. 인생은 긴데 말이지요. 편안한 이때에 더욱더 발전할 수 있는 공부를 하거나 자격증 시험에 도전해 보는 것은 어떤가요? 주변 친구들과 재밌게 수다떠는 이 시간에 영어단어 하나라도 외워보는 것은 어떤가요?
1954.jpg,지금 자체는 만족 스럽고 편안한 때입니다. 하는 일도 잘 풀리고 몸에 익어서 행복하다고 할 수 있습니다. 하지만 항상 이인자의 자리에 있게 되는 때이기도 합니다. 그래서 더이상의 발전이 없을 것 같아서 조바심이 날 수도 있을 것입니다. 이인자에서 일인자로 넘어가는 것은 쉬운 일은 아닐 것입니다. 타성에 젖은 자기 자신을 혁신해야 할 것입니다. 일인자의 길로 가기 위해서 지금부터는 공부를 해 보는 것은 어떤가요?
1955.jpg,다른 사람과 비교를 한다면 턱없이 양에 차지 않을 수도 있지만 현재 당신의 상황에서는 가장 행복한 때라고 할 수 있습니다. 따뜻한 태양이 당신을 비춰주고 있어서 하고자 하는 일이나 꿈을 이룰 수 있기 때문입니다. 금전운 역시 좋은 때입니다. 횡재수는 없지만 목돈이 들어오기도 하겠습니다. 투자한 것에 대한 수익이 날 수 있습니다.
2000.jpg,돈이 들어오길 바라고 금전운이 풀리길 간절히 기도하는 때입니다. 그러나 금전운이 약간은 좋아질지 몰라도 근본적으로 큰 돈이 들어오는 때는 아닙니다. 아직은 좀더 기다려야 하는때입니다. 욕심 부리지 말고 큰 돈이 벌리길 바라기 보다는 분수에 맞게 소비를 조절해야 할 것입니다.
2001.jpg,"돈이 들어오길 바라기만 할 뿐이지, 적극적으로 돈을 벌려고 노력하는 때는 아니고 오히려 소극적인 자세로 있게 되는 때입니다. 뭘해야 돈이 벌리는지 모르기도 하지만, 하고 싶은 것은 돈과는 상관이 없는 것이기도 하지요. 일은 하기 싫고 돈은 벌고 싶고 마음의 갈등은 많아지겠습니다. 가만히 있다고 해서 돈이 손에 쥐어지는 것은 아닙니다. 노력한 만큼의 댓가로 받는 것이 바로 재물입니다. 적극적으로, 열심히 일한 자에게만 금전운도 좋아질 것입니다."
2002.jpg,"큰 돈이 벌리길 간절히 바라지만 지금은 원하는 만큼의 돈은 들어오지 않는 때입니다. 다만 급한 불을 끌 정도의 돈은 들어오겠습니다. 또한 누군가로 부터 돈을 받을 것이 있다면 받기만을 바랄 뿐, 받지는 못할 것입니다. 울지 않는 아이에게는 떡도 없습니다. 적극적으로 의사표현을 해야 받을 수 있을 것입니다."
2003.jpg,"돈이 들어오길 간절히 바라지만 금전운이 좋지 않은 날입니다.받을 돈을 못받아서 금전적으로 힘들 수도 있지만 , 적극적으로 돈을 벌려고 노력하거나 성실하게 일하기 보다는 횡재수를 바란다거나 누군가의 도움을 받길 바라는 소극적인 마음이 있어서 일 수도 있습니다. 감나무에서 감 떨어지길 바라기 보다 직접 올라가서 감을 따는 것이 훨씬 더 수확이 많을 것입니다."
2004.jpg,원하는 만큼의 금전운이 좋아지지 않아서 답답한 날입니다. 금전운이 언제쯤 좋아질지 답답하여 점을 보러 돌아다니게도 될 것입니다. 그래서 오히려 지출만 심해질 수 있을 것입니다. 당분간은 이래저래 금전운이 안좋은 날입니다. 그저 묵묵히 자신이 하는 일을 하면서 운이 좋아지길 기다리는 것이 가장 현명한 방법입니다. 이럴때 다른 일을 벌려보거나 금전적인 손해를 만회하려 다시 투자를 하는 것은 금물입니다. 기름을 들고 불속으로 뛰어들어가는 것과 마찬가지라 할 수 있습니다.
2005.jpg,금전운이 어제나 오늘이나 똑같은 때입니다. 더 큰 돈이 들어오길 간절히 기도해 보지만현실은 어제나 오늘이나 똑같은데 돈이 다르게 들어올리 없지요. 소극적으로 기도만 할 것이 아니라 적극적으로 현실적인 상황을 바꿔보려 노력하는 것이 우선이 되어야 할 것입니다. 무작정 큰 돈이 벌리기만을 바라기 보다는 현실적으로 자기 상황에 가잘 맞는 일이 무엇인지를 찾아야 할 것입니다.
2006.jpg,금전운이 좋아지길 기대하시나요? 현재 벌려놓은 사업이 번창하기 바라시나요? 오늘은 기대만큼의 수입은 들어오지 않는 날입니다. 하지만 크게 손해보는 날도 아닙니다. 현재 자신의 상황을 냉정하게 돌아본다면 수긍이 갈 정도의 수입입니다. 기도한다고 달라지는 것이 아니라 뿌려야 거둘 것이 있다는 것이지요. 또한 뿌렸더라도 지금은 수확할 때가 아닙니다.
2007.jpg,"금전운이 좋지 않아서 하나님에게라도 매달리고 싶은 날입니다. 이럴때는 기도한다고 해결되는 것이 아니고 오히려 욕심을 버려야 살 수 있는 때입니다. 돈이 세는 날이지 들어오는 날이 아니기 때문입니다. 무리하게 일을 벌리지도 말고 와신상담하면서 , 자기반성을 하면서 현재 하는 일에 충실한 사람에게만 금전운이 좋아질 날이 올 것입니다."
2008.jpg,"금전운이 좋아지길 간절히 바라지만 지금은 때가 아닙니다. 직업에 대한 확신이 없다거나 하는 일이 잘 풀리지 않는다면 그에 따라서 금전운이 좋아질리가 없지요. 아직은 적성에 맞는 일을 찾는 것이 우선이고, 현재 하는 일에 대해 완성도를 높이는 것이 우선입니다. 그렇다고 금전운이 아주 나쁜 것은 아니고 먹고 사는 정도는 들어오는 날입니다."
2009.jpg,"금전운이 좋아지길 간절히 기도하게되는 날입니다. 횡재수를 바라기도 하고 현재의 상황과 상관없이 큰 돈이 들어왔으면 하는 바램을 갖게 되지만, 돈은 그냥 하늘에서 떨어지는 것이 아닙니다. 땀흘려 일한 댓가로 받는 것이 돈이지요. 자신의 상황을 이해하고 분수에 맞는 생활을 하면서 성실하게 살아간다면 하늘도 감동하고 재물을 내려주실 것입니다."
2010.jpg,현재의 상황이 금전적으로 힘든 때라서 금전운이 풀리길 간절히 기도하게되는 날입니다. 그러나 아직은 기도가 이뤄질때는 아닙니다. 좀더 힘들고 갈길도 멀것입니다. 오늘은 금전문제로 약간 고생하는 날이되겠습니다. 계약이 취소되거나 들어올 곳에서의 돈이 미뤄지겠습니다. 미리미리 대비하셔야 할 것입니다.
2011.jpg,사업적으로 성공하고 싶고 큰 돈을 벌길 바라지만 지금은 성실하게 일한 만큼의 댓가만 들어오는 때입니다. 양에는 차지 않지만 손해보는 때는 아니므로 자기 분수를 알고 성실하게 일한다면 금전운은 무난할 것입니다. 앞으로 살아갈날이 많은 만큼 성공할 기회도 많을 것입니다. 오늘만 날이 아니므로 천천히 앞을 향해서 전진하시기 바랍니다.
2012.jpg,금전운이 좋아지기를 간절히 기도하게 되는 날입니다. 현재도 물론 안정적으로 돈이 들어오는 괜찮은 상태입니다. 그러나 하는 일이 답답하기도 하고 새로운 것을 벌려볼 생각도 하게 되는 때입니다. 하지만 지금은 모험을 하거나 새롭게 일을 벌리는 때는 아닙니다. 아직은 현재 하는 일에 완성도를 높일 단계입니다. 좀더 금전적으로 여유가 있을때 시작해도 늦지 않을 것입니다.
2013.jpg,최고로 풍요로운 삶을 살고 싶은 마음이 드는 때입니다. 직장인이라면 자기 사업을 해 보고 싶은 마음이 들 것입니다. 지금은 금전적으로 안정된 때니 일을 벌려도 무방할 것입니다. 그러나 자기 능력보다 무리해서 일을 벌리는 것은 위험합니다. 또한 다른 사람의 돈을 빌리거나 동업을 하는 것 역시 위험합니다. 분수에 맞춰서 시작을 해야 할 것입니다.
2014.jpg,"돈도 잘 벌고 싶고 경제적인 안정도 누리고 싶지만 그것보다는 꿈을 찾아서 가고 싶은 마음이 더 간절한 때입니다. 그렇다고 적극적으로 자신감있게 꿈을 찾아가지도 못하고 마음만 굴뚝같을 것입니다. 누군가 자신을 이끌어 주었으면 하는 수동적인 마음이 크기때문일 것입니다. 정말 하고 싶고, 되고 싶은 꿈이 있다면 기도만 할 것이 아니라 스스로 운명을 개척하고 행동을 개시해야 할 것입니다."
2015.jpg,"뭔가를 하긴 해야 겠는데 꿈도 없고 , 자신감도 없어서 그저 막막하게 기도만 할 뿐입니다. 그렇다고 돈 욕심이 많은 것도 아니어서 그야말로 무미건조하게 살아갈 수 있는 때입니다. 일시적인 마음이라면야 잠깐 휴식을 취하는 것도 좋습니다. 하지만 이런 상황이 계속되고 있다면 자기혁신이 필요할 것입니다. 왜 돈을 버는 것인지, 어떤 사람이 되고 싶은지, 명예를 쫓을 것인지, 부를 쫓을 것인지, 낭만을 쫓을 것인지를 생각해야할 것입니다."
2016.jpg,꿈이 이루어지길 간절히 기도하는 때입니다. 그러나 지금은 결실을 맺는 단계가 아니라 이제 출발단계입니다. 아직 갈길이 먼 상태이니 기도하는 것도 중요하지만 적극적으로 꿈을 향해 개척해 나가야 할 때입니다. 스스로 돕는 자만이 하늘도 돕는답니다. 최선을 다해서 꿈을 이루어 간다면 반드시 부귀가 따를 것입니다.
2017.jpg,"목표가 불분명할 때입니다. 잘 다니고 있는 직장도 자칫하면 관둘 수도 있고, 엉뚱한 일을 벌릴 수도 있습니다. 그러나 목표가 확실하지 않은 상태에서 일을 벌린다면 결과는 불을 보듯 뻔할 것입니다. 미래에 대한 확신이 없을때는 그저 현재의 자기 분수를 알고 성실하게 일하는 것이 최고의 선택일 것입니다."
2018.jpg,"정말 하고 싶은 것이 어떤 것인지 혼란스러워서 결정을 하지 못하고 기도만 하게 되는 때입니다.하늘에 기도한다고 해서 답을 얻는 것은 아닐 것입니다. 자신만이 자기를 구할 수 있습니다. 정말 하고 싶은 것이 무엇인지, 그 꿈이 실현 가능한 것인지, 막연히 해보고 싶은 것인지, 자기 능력에 맞는 것인지를 냉정하게 판단해야 할 때입니다. 자기 분수를 안다면 금방 답을 얻을 것입니다."
2019.jpg,"그날이 그날이고 재미있는 일도 없어서 심심하기도 하고 답답한 날이기도 합니다.금전적인 욕심이 많아서 돈버는데 전념하는 것도 아니고, 열정적인 사랑에 빠진때도 아니어서 막막할 따름입니다. 운이 나빠서 심심한 것은 아닙니다. 꿈이 점점 없어져 가고 뭘해도 흥이 나지 않는 당신의 마음 때문일 것입니다. 백년도 살기 힘든 짧은 인생이고 한번 가면 다시오지 않는 삶입니다. 더 늦기전에 자신을 행복하게 해줄 것을 찾아서 도전해 보는 것이 어떠신가요?"
2020.jpg,하고 싶은 것이 많고 재능이 많은 당신입니다. 그러나 소심해서 적극적으로 꿈을 이루지 못하고 기도만 하게 되는 때입니다. 아무리 기도를 해도 하늘은 당신의 기도를 들어만 줄 뿐입니다. 실천은 당신의 몫이랍니다. 누군가가 자기를 이끌어주길 바라는 시간에 보다 적극적으로 꿈을 향해 출발해 보심이 어떠신가요?
2021.jpg,꿈도 자신감도 모두 잃게 되는 때입니다. 현실적으로나 금전적으로 힘든 상황이어서 그렇겠지만 무엇보다 의욕자체가 없어져서 피부로 느끼는 것은 몇배로 더 힘들것입니다. 막막해서 기도와 한숨만 나올뿐입니다. 그러나 오늘만 날이 아닙니다. 살아온 날보다 살아갈 날이 훨씬 더 많을 것입니다. 오늘은 잠시 모든 것에서 손을 떼고 맛있는 것을 먹으면서 휴식을 취하시기 바랍니다.내일을 위한 재충전의 시간을 갖으시기 바랍니다.
2022.jpg,재능이 뛰어난 당신입니다. 하고 싶은 것도 많고 꿈도 많을 것입니다.그러나 능동적으로 꿈을 향해 도전하기 보다는 수동적으로 누군가가 자기를 알아주기만을 기다리는 면도 큽니다. 어느 누구도 인생을 대신 살아줄 수는 없을 것입니다. 꿈이 있다면 도전해 보시기 바랍니다. 하나님도 당신의 기도를 들어주실 것입니다.
2023.jpg,"꿈이 많은 당신입니다. 그러나 너무 꿈만 쫓는 나머지 현실은 망각할 수 있다는 것이 위험한 일이겠지요. 또한 꿈이 많기에 한가지에 집중하지 못하고 이걸 할까, 저걸 할까,,란 마음에 혼란만 가중될 수 있습니다. 게다가 능동적으로 꿈을 향해서 도전해 가는 것이 아니라요행을 바란다거나 잘 되기만을 기다리게 되니 금방 지치고 실증이 날 수 밖에 없을 것입니다. 정말 하고 싶고 , 할 수있고, 자신의 분수에 맞는 것 하나만을 고르신다면 당신은 어떤 것을 고르실 건가요?"
2024.jpg,"이루고 싶고 되고 싶은 꿈이 있는데 마음이 약해서 적극적으로 실천하지는 못하고 기도만 하게 되는 때입니다. 그러나 부?H쳐 보지 않고 기다린다고 해서 더 나아질 것은 없습니다. 점점 더 자신감만 없어질 뿐이고, 점점 더 재능만 사라질 것입니다. 되든 안되든 부?H쳐 보고 실천해 봐야 자신의 실력을 스스로 알게 되지 않을까요?"
2025.jpg,"이루고 싶은 꿈이 있는데 그에 따른 재능은 별로 크지 않거나 자신감은 떨어지는 때입니다.소극적으로 꿈만 꾸며 시간을 보낼 수 있겠습니다.그러나 , 재능이 크지 않다는 것이지, 없다는 것은 아닙니다. 컵의 물이 반이나 있다 생각하는 것과 반 밖에 없다고 생각하는 것의 차이는 성공과 실패라는 정 반대의 결과를 낳게 됩니다. 보다 능동적으로 꿈을 이루려 나아가고 실천해야할 때입니다."
2026.jpg,"재능이 많은 당신입니다. 하지만 마음이 약해서 소극적으로만 있다보니 재능을 세상에 드러내지 못하고 썩히고만 있겠습니다. 누군가가 당신을 이끌어 주기를 바라지만 자신의 인생은 자신만이 꾸려갈 수 있는 것이지요. 능동적으로, 자신감을 갖고 적극적으로 꿈을 향해 도전해 보시기 바랍니다.반드시 좋은 결과가 있을 것입니다. 금전운은 그 후에 좋아질 것입니다."
2027.jpg,당신을 도와줄 귀인을 찾게 되는 때입니다. 사업을 벌리고 싶지만 혼자서는 용기가 없어서 도움을 받길 바라는데 아직은 귀인이 나타날 때는 아닙니다. 잘 되길 기도하는 시간에 자신의 능력을 발견하고 능력에 맞는 일을 찾는 것이 더 빠를 것입니다. 많은 재능을 갖고 있는 당신입니다. 자신감있게 앞을 향해 도전하시기 바랍니다.
2028.jpg,새롭게 일을 벌리고 싶은 마음이 드는 때입니다. 하지만 적극적으로 시작하지 못하고 소극적으로 기도만 하게 되는 때입니다. 기도만 한다고 해서 일이 진행되는 것은 아닐 겁니다. 하나님은 기도를 들어주시기는 하겠지만 실천은 당신의 몫입니다. 하고자 하는 일이 잘 되길 바란다면 성실하게 자기 분수에 맞게 살아가는 것만이 지름길이라 할 수 있습니다 . 금전운은 무난한 날입니다. 일한 만큼의 댓가가 들어올 것입니다.
2029.jpg,"직업운이 좋지 않은 때입니다. 직장을 관둘 수도 있고 , 사업 역시 잘 풀리지 않는 때입니다. 답답한 나머지 하늘에 기도를 하고 싶은 심정이 들 것입니다. 이럴때 일수록 경거망동 하지 않고 조용히 자신을 돌아보고 문제의 원인이 어디에 있는지 자기 반성이 필요할 때입니다. 하나님은 기도를 들어주시기만 할 뿐이지만 당신 속에 있는 당신의 신은 문제에 대한 답을 알고 있을 것입니다."
2030.jpg,"직장이동을 하고 싶거나 사업을 벌리고 싶은 마음이 간절하게 드는 때입니다.지금은 운이 좋은 때이니 새로운 일을 시작해도 될 것입니다. 단, 감정적으로 하고 싶은 마음이 들어서 철저한 계획이 없이 시작한다면 아무리 운이 좋더라도 위험할 것입니다. 철저한 사전조사가 반드시 필요할 때입니다."
2031.jpg,지금은 이동수가 없는 때입니다. 새로운 일을 벌리거나 직장을 옮기는 것은 좋지 않습니다. 또한 하고자 하는 일이 막히는 때입니다. 답답하여 운이 풀리도록 기도라도 하고 싶고 누군가에라도 매달리고 싶은 마음이 들 것입니다. 기도하고 살풀이를 한다고 해결되는 것이 아니라 조용히 자기를 돌아보면서 와신상담하면서 미래를 대비해야 할 것입니다. 문제의 원인은 항상 자기에게 있습니다. 자기 반성이 이루어 지지 않으면 운도 풀리지 않을 것입니다.
